"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","falls back to Build when no group owns the route","Sidebar navigation groups","Fri Sep 04 03:16:19 UTC 2026","passed","Fri Sep 04 03:16:19 UTC 2026","","","",""
"","19","surfaces a save failure and suppresses the Saved badge","CalibrationPanel (branch coverage)","Fri Sep 04 03:16:11 UTC 2026","passed","Fri Sep 04 03:16:11 UTC 2026","","","",""
"","37","syncs the dataset to MLflow (POST /sync) and refreshes","EvalDatasetDetail — sync, retire-error, and version filter","Fri Sep 04 03:15:03 UTC 2026","passed","Fri Sep 04 03:15:03 UTC 2026","","","",""
"","96","surfaces workflow calibration activity and delivery-lane summaries","Dashboard","Fri Sep 04 03:16:34 UTC 2026","passed","Fri Sep 04 03:16:34 UTC 2026","","","",""
"","3","turns an empty checkpoint trail into recovery guidance for paused runs","workflow run panels","Fri Sep 04 03:14:30 UTC 2026","passed","Fri Sep 04 03:14:30 UTC 2026","","","",""
"","6","closes via the close button","NodeCodeModal","Fri Sep 04 03:17:19 UTC 2026","passed","Fri Sep 04 03:17:20 UTC 2026","","","",""
"","132","renders schema-driven input fields and submits typed values","AriaPlans","Fri Sep 04 03:15:43 UTC 2026","passed","Fri Sep 04 03:15:43 UTC 2026","","","",""
"","14","warns when the active checkpoint node identity disagrees with the current run gate","workflow run panels","Fri Sep 04 03:14:30 UTC 2026","passed","Fri Sep 04 03:14:30 UTC 2026","","","",""
"","163","turns empty run output into status-aware gate guidance","WorkflowEditor handler branches","Fri Sep 04 03:13:26 UTC 2026","passed","Fri Sep 04 03:13:27 UTC 2026","","","",""
"","153","promotes a non-live version after confirmation (no override needed)","VersionPanel","Fri Sep 04 03:16:35 UTC 2026","passed","Fri Sep 04 03:16:35 UTC 2026","","","",""
"","1","round-trips build → parse for a full payload","knowledgeBuildLaunch","Fri Sep 04 03:15:16 UTC 2026","passed","Fri Sep 04 03:15:16 UTC 2026","","","",""
"","39","renders nothing when empty and a steer badge when present","QueuedMessages","Fri Sep 04 03:16:23 UTC 2026","passed","Fri Sep 04 03:16:23 UTC 2026","","","",""
"","161","disables workflow-detail resume actions when the active wait checkpoint payload is corrupt","WorkflowDetail calibration","Fri Sep 04 03:13:11 UTC 2026","passed","Fri Sep 04 03:13:11 UTC 2026","","","",""
"","5","ships with one live alias and no stage ladder","single-environment defaults","Fri Sep 04 03:17:11 UTC 2026","passed","Fri Sep 04 03:17:11 UTC 2026","","","",""
"","367","runs preview from the editor toolbar and shows execution output","WorkflowEditor page","Fri Sep 04 03:12:59 UTC 2026","passed","Fri Sep 04 03:13:00 UTC 2026","","","",""
"","1","attaches backend component metadata when provided","manifestToFlow","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","6","builds a launch path with mode, bucket, preset, and every source","knowledgeBuildLaunch","Fri Sep 04 03:15:16 UTC 2026","passed","Fri Sep 04 03:15:16 UTC 2026","","","",""
"","408","opens an AGE-ready version directly into AGE retrieval from the version detail","Knowledge Bases page","Fri Sep 04 03:13:50 UTC 2026","passed","Fri Sep 04 03:13:50 UTC 2026","","","",""
"","10","edits workflow-level MCP tool bindings","Inspector","Fri Sep 04 03:13:41 UTC 2026","passed","Fri Sep 04 03:13:41 UTC 2026","","","",""
"","155","keeps workflow-shaped patterns as real library templates","Prompts","Fri Sep 04 03:14:02 UTC 2026","passed","Fri Sep 04 03:14:02 UTC 2026","","","",""
"","161","binds to a workflow node with a free-text node id","Prompts — Workspace Bind stage","Fri Sep 04 03:14:08 UTC 2026","passed","Fri Sep 04 03:14:08 UTC 2026","","","",""
"","1","evaluates server-backed graph-aware setup check kinds","node helpers","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","9","highlights a targeted field when the editor focuses a validation issue","Inspector","Fri Sep 04 03:13:42 UTC 2026","passed","Fri Sep 04 03:13:42 UTC 2026","","","",""
"","98","navigates to workflow detail from the card view icon","Workflows page","Fri Sep 04 03:12:56 UTC 2026","passed","Fri Sep 04 03:12:56 UTC 2026","","","",""
"","46","surfaces a capture error inside the trace editor","EvalDatasetDetail — capture from trace","Fri Sep 04 03:15:03 UTC 2026","passed","Fri Sep 04 03:15:03 UTC 2026","","","",""
"","16","hides the uploader when canUpload is false","RunFilePanel","Fri Sep 04 03:15:20 UTC 2026","passed","Fri Sep 04 03:15:20 UTC 2026","","","",""
"","4","reuses a prompt release operation id after an ambiguous network failure","caliberApi","Fri Sep 04 03:14:42 UTC 2026","passed","Fri Sep 04 03:14:42 UTC 2026","","","",""
"","131","disables paused approval resume in the monitor when checkpoint persistence is disabled","WorkflowEditor handler branches","Fri Sep 04 03:13:29 UTC 2026","passed","Fri Sep 04 03:13:29 UTC 2026","","","",""
"","57","syncs a test set to MLflow and reflects the synced badge","EvalDatasets","Fri Sep 04 03:16:27 UTC 2026","passed","Fri Sep 04 03:16:27 UTC 2026","","","",""
"","39","opens and closes a group from the keyboard","Sidebar navigation groups","Fri Sep 04 03:16:19 UTC 2026","passed","Fri Sep 04 03:16:19 UTC 2026","","","",""
"","37","calls onClose when Cancel is clicked on step 1","SkillWizard","Fri Sep 04 03:14:55 UTC 2026","passed","Fri Sep 04 03:14:55 UTC 2026","","Step navigation","",""
"","2","normalizes calibration test cases and validates required fields","Skills helpers","Fri Sep 04 03:17:30 UTC 2026","passed","Fri Sep 04 03:17:30 UTC 2026","","","",""
"","140","reconciles a stale queued snapshot with newer persisted waiting approval events","WorkflowEditor handler branches","Fri Sep 04 03:13:38 UTC 2026","passed","Fri Sep 04 03:13:38 UTC 2026","","","",""
"","2","renders loop-target reference edges and uses them for layout depth","manifestToFlow","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
"","72","mounts the shared VersionPanel and the draft/promote actions on the Author stage","Prompts — Workspace","Fri Sep 04 03:14:10 UTC 2026","passed","Fri Sep 04 03:14:10 UTC 2026","","","",""
"","13","shows category card picker with custom selected by default","SkillWizard","Fri Sep 04 03:14:55 UTC 2026","passed","Fri Sep 04 03:14:55 UTC 2026","","Step 1: Identity & Classification","",""
"","117","reacts to workflow pause, resume, and archive events by gating editor runs","WorkflowEditor handler branches","Fri Sep 04 03:13:37 UTC 2026","passed","Fri Sep 04 03:13:38 UTC 2026","","","",""
"","84","lists objects for a selected bucket and attaches one","AttachmentBar — Object store modal","Fri Sep 04 03:15:08 UTC 2026","passed","Fri Sep 04 03:15:08 UTC 2026","","","",""
"","303","surfaces create, rename, and delete mutation failures","Workflows page","Fri Sep 04 03:12:56 UTC 2026","passed","Fri Sep 04 03:12:56 UTC 2026","","","",""
"","124","logs out and clears the local session","App shell end-to-end journeys","Fri Sep 04 03:14:16 UTC 2026","passed","Fri Sep 04 03:14:17 UTC 2026","","","",""
"","221","shows the deploy-first notice with a disabled publish button when there is no deployment","WorkflowDetail Service tab","Fri Sep 04 03:15:14 UTC 2026","passed","Fri Sep 04 03:15:14 UTC 2026","","","",""
"","7","surfaces durable artifact persistence details in recovery diagnostics","workflow run panels","Fri Sep 04 03:14:30 UTC 2026","passed","Fri Sep 04 03:14:30 UTC 2026","","","",""
"","273","uses backend starter node templates for dropped and quick-added nodes","WorkflowEditor handler branches","Fri Sep 04 03:13:38 UTC 2026","passed","Fri Sep 04 03:13:38 UTC 2026","","","",""
"","1","keeps only well-formed sources and trims the bucket","knowledgeBuildLaunch","Fri Sep 04 03:15:16 UTC 2026","passed","Fri Sep 04 03:15:16 UTC 2026","","","",""
"","6","shows the node's last output when a step is provided","Component enhancements (label / advanced / output / legacy)","Fri Sep 04 03:13:44 UTC 2026","passed","Fri Sep 04 03:13:44 UTC 2026","","","",""
"","3","persists the choice to localStorage under the namespaced key","useViewMode","Fri Sep 04 03:17:39 UTC 2026","passed","Fri Sep 04 03:17:39 UTC 2026","","","",""
"","176","defaults the Query view to a clean ask box and hides the version grid behind Compare versions","Knowledge Bases R3 declutter (Explore Query)","Fri Sep 04 03:13:55 UTC 2026","passed","Fri Sep 04 03:13:55 UTC 2026","","","",""
"","51","persists which groups the user opened","Sidebar navigation groups","Fri Sep 04 03:16:19 UTC 2026","passed","Fri Sep 04 03:16:19 UTC 2026","","","",""
"","136","disables editor resume actions when the active checkpoint drifts from the run node","WorkflowEditor handler branches","Fri Sep 04 03:13:32 UTC 2026","passed","Fri Sep 04 03:13:32 UTC 2026","","","",""
"","194","removes the selected node with the Delete key","WorkflowEditor page","Fri Sep 04 03:12:58 UTC 2026","passed","Fri Sep 04 03:12:58 UTC 2026","","","",""
"","3","keeps separate state per key","useViewMode","Fri Sep 04 03:17:39 UTC 2026","passed","Fri Sep 04 03:17:39 UTC 2026","","","",""
"","1","falls back to candidate.calibration_gate and eval_results candidates","workflowCalibrationView","Fri Sep 04 03:15:16 UTC 2026","passed","Fri Sep 04 03:15:16 UTC 2026","","","",""
"","5","shows the empty state when there are no versions","VersionPanel","Fri Sep 04 03:16:35 UTC 2026","passed","Fri Sep 04 03:16:35 UTC 2026","","","",""
"","178","creates and deletes buckets from the bucket panel","Object Store file manager","Fri Sep 04 03:14:22 UTC 2026","passed","Fri Sep 04 03:14:22 UTC 2026","","","",""
"","24","shows an error card when workflow listing fails","Workflows page","Fri Sep 04 03:12:57 UTC 2026","passed","Fri Sep 04 03:12:57 UTC 2026","","","",""
"","100","lists evaluation runs with scores","Evaluations page","Fri Sep 04 03:15:17 UTC 2026","passed","Fri Sep 04 03:15:17 UTC 2026","","","",""
"","4","prefers the step detail (guardrail redact / block reason)","describeStepChange","Fri Sep 04 03:15:01 UTC 2026","passed","Fri Sep 04 03:15:01 UTC 2026","","","",""
"","111","detects and verifies a deployment bundle before import","Workflows — clone and manifest import","Fri Sep 04 03:14:40 UTC 2026","passed","Fri Sep 04 03:14:40 UTC 2026","","","",""
"","30","disables Next when name and owner are empty","SkillWizard","Fri Sep 04 03:14:54 UTC 2026","passed","Fri Sep 04 03:14:54 UTC 2026","","Step navigation","",""
"","11","separates historical approval rows from the active blocked gate","workflow run panels","Fri Sep 04 03:14:31 UTC 2026","passed","Fri Sep 04 03:14:31 UTC 2026","","","",""
"","4","publishes the canonical reasoning-effort option set","assistantConfigUi","Fri Sep 04 03:17:01 UTC 2026","passed","Fri Sep 04 03:17:01 UTC 2026","","","",""
"","204","lets operators inspect and retry persisted checkpoints","workflow run panels","Fri Sep 04 03:14:30 UTC 2026","passed","Fri Sep 04 03:14:30 UTC 2026","","","",""
"","283","starts a prompt calibration run from the calibration tab","Prompts","Fri Sep 04 03:14:05 UTC 2026","passed","Fri Sep 04 03:14:05 UTC 2026","","","",""
"","4","renders the current approval mode auto_all","ApprovalModeSelector","Fri Sep 04 03:15:54 UTC 2026","passed","Fri Sep 04 03:15:54 UTC 2026","","","",""
"","34","surfaces a sync error in the action banner","EvalDatasetDetail — sync, retire-error, and version filter","Fri Sep 04 03:15:03 UTC 2026","passed","Fri Sep 04 03:15:03 UTC 2026","","","",""
"","1","emits a changed line as a delete row followed by an insert row with word parts","diffLines","Fri Sep 04 03:17:25 UTC 2026","passed","Fri Sep 04 03:17:25 UTC 2026","","","",""
"","3","projects a full calibration spec with winner-resolved candidate","workflowCalibrationView","Fri Sep 04 03:15:16 UTC 2026","passed","Fri Sep 04 03:15:16 UTC 2026","","","",""
"","5","shows python-code settings and updates code + timeout","Inspector","Fri Sep 04 03:13:42 UTC 2026","passed","Fri Sep 04 03:13:42 UTC 2026","","","",""
"","250","runs using the version currently deployed to prod","WorkflowDetail calibration","Fri Sep 04 03:13:03 UTC 2026","passed","Fri Sep 04 03:13:03 UTC 2026","","","",""
"","4","turns an empty retry lineage into in-flight guidance for active runs","workflow run panels","Fri Sep 04 03:14:31 UTC 2026","passed","Fri Sep 04 03:14:31 UTC 2026","","","",""
"","1","falls back to the relative path when the origin is invalid","workflowRunLinks","Fri Sep 04 03:17:46 UTC 2026","passed","Fri Sep 04 03:17:46 UTC 2026","","","",""
"","33","restores a persisted candidate as the active run after a UI reload","Prompt optimization calibration edge flows","Fri Sep 04 03:14:28 UTC 2026","passed","Fri Sep 04 03:14:28 UTC 2026","","","",""
"","7","omits the output section when there is no step","Component enhancements (label / advanced / output / legacy)","Fri Sep 04 03:13:44 UTC 2026","passed","Fri Sep 04 03:13:44 UTC 2026","","","",""
"","22","reads persisted collapsed state and tolerates storage errors","CollapsiblePanel","Fri Sep 04 03:16:32 UTC 2026","passed","Fri Sep 04 03:16:32 UTC 2026","","","",""
"","50","keeps install enabled when unmet checks need no acknowledgement","Cookbooks","Fri Sep 04 03:15:53 UTC 2026","passed","Fri Sep 04 03:15:53 UTC 2026","","readiness checks","",""
"","152","sets a run as baseline and shows metric deltas + a regression vs. the baseline","Knowledge Bases page","Fri Sep 04 03:13:53 UTC 2026","passed","Fri Sep 04 03:13:53 UTC 2026","","","",""
"","191","decorates nodes/edges and forwards selection + connection handlers","Canvas","Fri Sep 04 03:16:09 UTC 2026","passed","Fri Sep 04 03:16:09 UTC 2026","","","",""
"","28","hides edit and delete controls from non-admins","McpServers","Fri Sep 04 03:14:35 UTC 2026","passed","Fri Sep 04 03:14:35 UTC 2026","","","",""
"","429","narrows the list with the search box (name / owner / tag)","EvalDatasets","Fri Sep 04 03:16:26 UTC 2026","passed","Fri Sep 04 03:16:26 UTC 2026","","","",""
"","2","dispatches a workspace-changed event on set","activeWorkspace","Fri Sep 04 03:17:24 UTC 2026","passed","Fri Sep 04 03:17:24 UTC 2026","","","",""
"","52","redirects back to the workflow list when the current workflow is deleted elsewhere","WorkflowEditor handler branches","Fri Sep 04 03:13:38 UTC 2026","passed","Fri Sep 04 03:13:38 UTC 2026","","","",""
"","134","shows the 'Step N of 5' progress text in the footer","SkillWizard","Fri Sep 04 03:14:55 UTC 2026","passed","Fri Sep 04 03:14:55 UTC 2026","","Step navigation","",""
"","2","converts schema to editable property rows","ToolWizard helpers","Fri Sep 04 03:17:10 UTC 2026","passed","Fri Sep 04 03:17:10 UTC 2026","","","",""
"","2","is lossless — equal+delete lines rejoin to the left, equal+insert to the right","diffLines","Fri Sep 04 03:17:25 UTC 2026","passed","Fri Sep 04 03:17:25 UTC 2026","","","",""
"","246","renders a step debugger from persisted run events and lets operators inspect each node","WorkflowDetail calibration","Fri Sep 04 03:13:17 UTC 2026","passed","Fri Sep 04 03:13:17 UTC 2026","","","",""
"","1","normalizes a bare hash (no leading '#', strips a leading slash)","externalLinks port-5001 + hash branches","Fri Sep 04 03:15:16 UTC 2026","passed","Fri Sep 04 03:15:16 UTC 2026","","","",""
"","60","renames to 'Untitled' when the draft title is cleared to whitespace","ChatHistory","Fri Sep 04 03:15:33 UTC 2026","passed","Fri Sep 04 03:15:33 UTC 2026","","","",""
"","24","surfaces an unreachable gateway without failing","Gateway page","Fri Sep 04 03:15:30 UTC 2026","passed","Fri Sep 04 03:15:30 UTC 2026","","","",""
"","95","sends a suggested prompt without a decorative emoji prefix","CaliberAssistantPanel","Fri Sep 04 03:14:51 UTC 2026","passed","Fri Sep 04 03:14:51 UTC 2026","","","",""
"","83","blocks applying a candidate when the recorded evaluation gate failed","Prompt optimization calibration edge flows","Fri Sep 04 03:14:28 UTC 2026","passed","Fri Sep 04 03:14:28 UTC 2026","","","",""
"","23","lists top-level folders and files with a size label and count","BucketTree","Fri Sep 04 03:15:22 UTC 2026","passed","Fri Sep 04 03:15:22 UTC 2026","","","",""
"","73","reacts to workflow.run.waiting_event event-stream messages","WorkflowDetail calibration","Fri Sep 04 03:13:14 UTC 2026","passed","Fri Sep 04 03:13:14 UTC 2026","","","",""
"","222","refreshes approval checkpoints when a selected run enters waiting approval","WorkflowDetail calibration","Fri Sep 04 03:13:16 UTC 2026","passed","Fri Sep 04 03:13:16 UTC 2026","","","",""
"","1","nodeGuide flags a webhook missing its URL","node helpers","Fri Sep 04 03:14:13 UTC 2026","passed","Fri Sep 04 03:14:13 UTC 2026","","","",""
